id,data,cidade_id,local,bairro,via,numero,latitude,longitude,natureza_id,hora,periodo
5022,2016-02-02,1,,Jardim Imperial,Rua dos Cajueiros,2705,-11.8468442,-55.51759579999998,3,14:25:00,12:00 - 17:59
5023,2016-02-16,1,,Camping Club,Rua Jaú,55,,,3,14:30:00,12:00 - 17:59
5024,2016-02-27,1,,Centro,Avenida Governador Júlio Campos,726,-11.8551618,-55.50680169999998,3,14:30:00,12:00 - 17:59
5025,2016-02-06,1,,Centro,Avenida Governador Júlio Campos,740,-11.8551602,-55.506806900000015,3,14:30:00,12:00 - 17:59
5026,2016-02-01,1,,Jardim Europa,Rua Claudiomiro Moreira de Carvalho,986,,,3,14:30:00,12:00 - 17:59
5027,2016-02-29,1,,Residencial São Francisco,Avenida São Francisco,1150,-11.8890596,-55.478187100000014,6,14:30:00,12:00 - 17:59
5028,2016-02-29,1,,Residencial São Francisco,,,-11.892678,-55.4761398,6,14:30:00,12:00 - 17:59
5029,2016-02-01,1,,Jardim das Primaveras,Rua dos Umarís,415,-11.8353939,-55.4950733,3,14:35:00,12:00 - 17:59
5030,2016-02-14,1,,Jardim das Violetas,Rua dos Xaxins,81,-11.8340953,-55.5053168,3,15:00:00,12:00 - 17:59
5031,2016-02-17,1,,Jardim das Acácias,Rua Renuncio Baldisera,500,,,3,15:00:00,12:00 - 17:59
5032,2016-02-04,1,,Centro,Avenida Governador Júlio Campos,791,-11.8560085,-55.50404520000001,3,15:00:00,12:00 - 17:59
5033,2016-02-29,1,,Jardim Vitória Régia,Rua Sebastião Sales Mendes,1876,-11.826106,-55.518449799999985,3,15:00:00,12:00 - 17:59
5034,2016-02-22,1,,Jardim Imperial,Avenida dos Ingás,3001,-11.8728988,-55.5220655,3,15:00:00,12:00 - 17:59
5035,2016-02-01,1,,Jardim Oliveiras,Rua das Avencas,4511,-11.8299517,-55.501151400000026,3,15:00:00,12:00 - 17:59
5036,2016-02-13,1,,Jardim Paulista,Rua Tatuapé,505,-11.8892994,-55.519806200000005,6,15:00:00,12:00 - 17:59
5037,2016-02-19,1,,Jardim Monalisa,,,,,6,15:00:00,12:00 - 17:59
5038,2016-02-19,1,,Jardim São Cristóvão,,,-11.8979483,-55.50671569999997,6,15:00:00,12:00 - 17:59
5039,2016-02-16,1,,Jardim Jacarandás,Rua dos Coqueiros,,-11.8690973,-55.51104809999998,6,15:20:00,12:00 - 17:59
5040,2016-02-18,1,,Centro,Rua das Primaveras,,-11.8543087,-55.49994090000001,3,15:25:00,12:00 - 17:59
5041,2016-02-25,1,,Residencial Jequitibás,Rua dos Sinamomos,81,-11.8347961,-55.507525799999996,3,15:30:00,12:00 - 17:59
5042,2016-02-28,1,,Centro,Rua das Orquídeas,997,-11.8622229,-55.5049454,3,15:30:00,12:00 - 17:59
5043,2016-02-24,1,,Centro,Avenida dos Jacarandás,3585,-11.8560693,-55.4976623,3,15:30:00,12:00 - 17:59
5044,2016-02-18,1,,Jardim Botânico,Avenida dos Flamboyantes,,-11.8690044,-55.53561769999999,6,15:30:00,12:00 - 17:59
5045,2016-02-16,1,,Jardim Santa Rita,Rua Alfredo Lenz,,-11.8324015,-55.520358499999986,6,15:30:00,12:00 - 17:59
5046,2016-02-12,1,,Jardim das Primaveras,Rua das Orquídeas,,-11.8399587,-55.49916710000002,6,15:30:00,12:00 - 17:59
5047,2016-02-24,1,,Setor Industrial Norte,Rua João Pedro Moreira de Carvalho,,-11.8298335,-55.4861391,3,15:30:00,12:00 - 17:59
5048,2016-02-28,1,,Jardim das Acácias,,,,,3,15:30:00,12:00 - 17:59
5049,2016-02-25,1,,Jardim das Violetas,,,-11.8340038,-55.503944899999965,3,15:30:00,12:00 - 17:59
5050,2016-02-06,1,,Vila Mariana,Avenida Projetada I,,,,5,15:40:00,12:00 - 17:59
5051,2016-02-24,1,,Residencial Jequitibás,Rua dos Cravos,770,-11.8341703,-55.51017719999999,3,16:00:00,12:00 - 17:59
5052,2016-02-13,1,,Jardim Boa Esperança,Rua Otávio Pereira Lima,1795,-11.8373207,-55.519686500000034,7,16:00:00,12:00 - 17:59
5053,2016-02-16,1,,Jardim das Primaveras,Avenida dos Jacarandás,4527,-11.8495172,-55.495907399999965,3,16:00:00,12:00 - 17:59
5054,2016-02-27,1,,Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,3,16:00:00,12:00 - 17:59
5055,2016-02-06,1,,Vila Mariana,Avenida Projetada I,,,,3,16:00:00,12:00 - 17:59
5056,2016-02-02,1,,Residencial Portinari,Rua Os Retirantes,,,,6,16:00:00,12:00 - 17:59
5057,2016-02-05,1,,,,,,,3,16:00:00,12:00 - 17:59
5058,2016-02-10,1,,,,,,,3,16:00:00,12:00 - 17:59
5059,2016-02-18,1,,Jardim Menino Jesus,Rua Japão,,,,7,16:00:00,12:00 - 17:59
5060,2016-02-09,1,,Jardim das Primaveras,,102,-11.8364225,-55.50868079999998,5,16:20:00,12:00 - 17:59
5061,2016-02-21,1,,Centro,Avenida das Itaúbas,,-11.8535552,-55.510157100000015,3,16:20:00,12:00 - 17:59
5062,2016-02-15,1,,Jardim das Palmeiras,Rua das Paineiras,,-11.8419048,-55.508580300000006,7,16:20:00,12:00 - 17:59
5063,2016-02-13,1,,Jardim das Primaveras,Rua das Orquídeas,,-11.8399587,-55.49916710000002,6,16:25:00,12:00 - 17:59
5064,2016-02-20,1,,Jardim Maria Vindilina,Avenida Pantanal,721,-11.818311,-55.51672180000003,6,16:30:00,12:00 - 17:59
5065,2016-02-09,1,,Jardim das Primaveras,Avenida das Sibipirunas,5718,-11.8367635,-55.49674479999999,8,16:30:00,12:00 - 17:59
5066,2016-02-06,1,,Jardim Oliveiras,Rua das Azaléias,,-11.8273818,-55.5017206,3,16:30:00,12:00 - 17:59
5067,2016-02-04,1,,Jardim Ipiranga,Rua das Primaveras,,-11.8693587,-55.50384029999998,2,16:30:00,12:00 - 17:59
5068,2016-02-04,1,,Jardim Ipiranga,Rua das Primaveras,,-11.8693587,-55.50384029999998,7,16:30:00,12:00 - 17:59
5069,2016-02-28,1,,Jardim Botânico,Rua dos Coqueiros,,-11.8690973,-55.51104809999998,6,16:30:00,12:00 - 17:59
5070,2016-02-15,1,,Centro,,,-11.8543759,-55.51077140000001,3,16:30:00,12:00 - 17:59
5071,2016-02-13,1,,Jardim Botânico,,,-11.8686061,-55.50671569999997,3,16:30:00,12:00 - 17:59
5072,2016-02-23,1,,Centro,Avenida das Itaúbas,4441,-11.8847099,-55.517978200000016,3,16:45:00,12:00 - 17:59
5073,2016-02-23,1,,Jardim Novo Horizonte,Rua Jeremias Garcia,7,,,3,17:00:00,12:00 - 17:59
5074,2016-02-26,1,,Jardim das Azaléias,Rua dos Cravos,2545,-11.8227613,-55.50725410000001,3,17:00:00,12:00 - 17:59
5075,2016-02-17,1,,Centro,Rua das Primaveras,,-11.8543087,-55.49994090000001,3,17:00:00,12:00 - 17:59
5076,2016-02-15,1,,Jardim União,,,,,3,17:00:00,12:00 - 17:59
5077,2016-02-18,1,,Alto da Glória,,209,,,6,17:30:00,12:00 - 17:59
5078,2016-02-02,1,,Setor Industrial Sul,Rua Porto Alegre,283,-11.8734424,-55.49566069999997,3,17:30:00,12:00 - 17:59
5079,2016-02-23,1,,Jardim das Oliveiras,Rua dos Pacaris,397,-11.825633,-55.50404639999999,3,17:30:00,12:00 - 17:59
5080,2016-02-24,1,,Jardim Ibirapoera,Rua Augusta,,-11.888449,-55.511825199999976,8,17:30:00,12:00 - 17:59
5081,2016-02-13,1,,Jardim Celeste,Rua das Ameixeiras,,-11.8835423,-55.51147270000001,7,17:40:00,12:00 - 17:59
5082,2016-02-01,1,,Jardim das Primaveras,Avenida dos Jacarandás,,-11.8414991,-55.49379780000004,6,17:45:00,12:00 - 17:59
5083,2016-02-13,1,,Centro,Avenida Governador Júlio Campos,906,-11.8551412,-55.50686889999997,3,17:54:00,12:00 - 17:59
5084,2016-02-18,1,,Setor Industrial,,,-11.8624486,-55.4887066,3,17:59:00,12:00 - 17:59
5085,2016-02-14,1,,Jardim das Acácias,Avenida Pantanal,49,,,6,18:00:00,18:00 - 23:59
5086,2016-02-14,1,,Jardim das Acácias,Avenida Pantanal,49,,,6,18:00:00,18:00 - 23:59
5087,2016-02-05,1,,Jardim Boa Esperança,Rua Manoel Santana,507,-11.8351295,-55.521781799999985,6,18:00:00,18:00 - 23:59
5088,2016-02-07,1,,Centro,Avenida dos Tarumãs,,-11.8620737,-55.513393699999995,3,18:00:00,18:00 - 23:59
5089,2016-02-10,1,,Residencial Daury Riva,Rua T,,,,5,18:00:00,18:00 - 23:59
5090,2016-02-06,1,,,,,,,3,18:20:00,18:00 - 23:59
5091,2016-02-12,1,,Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,3,18:30:00,18:00 - 23:59
5092,2016-02-24,1,,Jardim das Palmeiras,Rua das Braúnas,,-11.8397968,-55.50874750000003,3,18:30:00,18:00 - 23:59
5093,2016-02-15,1,,Centro,Rua das Nogueiras,,-11.8566055,-55.504893100000004,3,18:30:00,18:00 - 23:59
5094,2016-02-25,1,,,,,,,6,18:30:00,18:00 - 23:59
5095,2016-02-23,1,,Vila Santana,,,,,3,18:30:00,18:00 - 23:59
5096,2016-02-02,1,,Setor Industrial,Avenida Alexandre Ferronato,1200,-11.8615542,-55.48257810000001,6,18:45:00,18:00 - 23:59
5097,2016-02-26,1,,Centro,,,-11.8543759,-55.51077140000001,6,18:50:00,18:00 - 23:59
5098,2016-02-25,1,,Jardim Jacarandás,Avenida dos Jatobás,415,-11.8804666,-55.50905469999998,3,19:00:00,18:00 - 23:59
5099,2016-02-22,1,,Jardim Vitória Régia,Rua Professora Marilu,1753,-11.8322659,-55.52068080000004,3,19:00:00,18:00 - 23:59
5100,2016-02-28,1,,Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,3,19:00:00,18:00 - 23:59
5101,2016-02-03,1,,Residencial São Francisco,Estrada Rosália,,,,3,19:00:00,18:00 - 23:59
5102,2016-02-17,1,,Centro,Rua das Aroeiras,,-11.8572296,-55.50576369999999,3,19:00:00,18:00 - 23:59
5103,2016-02-11,1,,Centro,,,-11.8543759,-55.51077140000001,6,19:00:00,18:00 - 23:59
5104,2016-02-06,1,,Jardim Novo Estado,,,-11.8304441,-55.52022499999998,3,19:00:00,18:00 - 23:59
5105,2016-02-27,1,,,,,,,3,19:00:00,18:00 - 23:59
5106,2016-02-17,1,,Chácara Tapajós,,15,,,3,19:05:00,18:00 - 23:59
5107,2016-02-03,1,,Jardim Boa Esperança,Rua Manoel Santana,,-11.8345887,-55.52272399999998,6,19:10:00,18:00 - 23:59
5108,2016-02-14,1,,Residencial Florença,Avenida Magda de Cássia Pissinatti,,,,3,19:30:00,18:00 - 23:59
5109,2016-02-25,1,,Jardim Maringá́,Rua dos Buritís,,-11.8651078,-55.5229104,6,19:30:00,18:00 - 23:59
5110,2016-02-06,1,,Jardim Maria Carolina,Rua Sônia Maria,,-11.8227134,-55.50143159999999,2,19:30:00,18:00 - 23:59
5111,2016-02-18,1,,Centro,Rua dos Manacás,2921,-11.8889891,-55.50397239999995,3,19:40:00,18:00 - 23:59
5113,2016-02-06,1,,Vila Mariana,Avenida Projetada I,,,,6,19:43:00,18:00 - 23:59
5114,2016-02-28,1,,Centro,Avenida dos Tarumãs,,-11.8620737,-55.513393699999995,5,19:45:00,18:00 - 23:59
5115,2016-02-05,1,,Jardim Imperial,Rua das Margaridas,,-11.8446251,-55.515116000000035,6,20:00:00,18:00 - 23:59
5116,2016-02-06,1,,Jardim Menino Jesus,Avenida Brasil,350,,,5,20:00:00,18:00 - 23:59
5117,2016-02-15,1,,Centro,Rua dos Eucaliptos,522,-11.8467117,-55.51026300000001,6,20:00:00,18:00 - 23:59
5118,2016-02-06,1,,Jardim Jacarandás,Avenida dos Jacarandás,1667,-11.873166,-55.5020662,3,20:00:00,18:00 - 23:59
5119,2016-02-07,1,,Jardim das Azaléias,Avenida Perimetral Norte,,-11.8232803,-55.504311599999994,3,20:00:00,18:00 - 23:59
5120,2016-02-26,1,,Centro,,,-11.8543759,-55.51077140000001,6,20:00:00,18:00 - 23:59
5121,2016-02-29,1,,Jardim das Oliveiras,Rua dos Cravos,1964,-11.8240928,-55.50757110000001,7,20:15:00,18:00 - 23:59
5122,2016-02-25,1,,Campo Verde,,,-15.5980383,-56.06440700000002,6,20:15:00,18:00 - 23:59
5123,2016-02-17,1,,Jardim Oliveiras,Avenida Perimetral Norte,,-11.8236602,-55.50352780000003,6,20:20:00,18:00 - 23:59
5124,2016-02-13,1,,Jardim dos Ipês,Avenida André Maggi,,-11.834757,-55.5164532,3,20:20:00,18:00 - 23:59
5125,2016-02-08,1,,Centro,,,-11.8543759,-55.51077140000001,8,20:25:00,18:00 - 23:59
5126,2016-02-28,1,,Jardim das Acácias,Rua Hatsue Sakagushi,2,,,3,20:30:00,18:00 - 23:59
5127,2016-02-17,1,,Alto da Glória,Rua Pará,209,-15.5635312,-56.05373359999999,6,20:30:00,18:00 - 23:59
5128,2016-02-26,1,,Jardim São Cristóvão,Rua dos Esportes,346,-11.8979483,-55.50671569999997,3,20:30:00,18:00 - 23:59
5129,2016-02-10,1,,Centro,Avenida das Embaúbas,1018,-11.8575478,-55.50772359999996,6,20:30:00,18:00 - 23:59
5130,2016-02-01,1,,Centro,Avenida das Itaúbas,4001,-11.8808769,-55.516972099999975,3,20:30:00,18:00 - 23:59
5131,2016-02-14,1,,Centro,Avenida dos Ingás,,-11.8534583,-55.51440809999997,3,20:30:00,18:00 - 23:59
5132,2016-02-13,1,,Vila América,Avenida Principal,,,,7,20:30:00,18:00 - 23:59
5133,2016-02-17,1,,Jardim Boa Esperança,Rua 8,,-11.833193,-55.491244300000005,7,20:30:00,18:00 - 23:59
5134,2016-02-02,1,,Comunidade Vitória,Rua Central,,,,3,20:30:00,18:00 - 23:59
5135,2016-02-02,1,,Jardim São Cristóvão,Rua Alberto Baranjak,,-11.8979483,-55.50671569999997,3,20:30:00,18:00 - 23:59
5136,2016-02-09,1,,Centro,,,-11.8543759,-55.51077140000001,8,20:35:00,18:00 - 23:59
5137,2016-02-13,1,,Jardim Botânico,Rua das Avencas,,-11.8666728,-55.510430799999995,3,20:40:00,18:00 - 23:59
5138,2016-02-21,1,,Centro,Rua das Avencas,273,-11.8676018,-55.510687099999984,3,20:40:00,18:00 - 23:59
5139,2016-02-20,1,,Jardim Imperial,Rua das Margaridas,,-11.8446251,-55.515116000000035,2,20:40:00,18:00 - 23:59
5140,2016-02-06,1,,Jardim Boa Esperança,Rua 05,,,,3,20:50:00,18:00 - 23:59
5141,2016-02-16,1,,Jardim Imperial,Rua dos Jaborandís,,-11.8475896,-55.51872040000001,6,21:00:00,18:00 - 23:59
5142,2016-02-14,1,,Centro,,,-11.8543759,-55.51077140000001,6,21:00:00,18:00 - 23:59
5143,2016-02-21,1,,,,,,,6,21:00:00,18:00 - 23:59
5144,2016-02-20,1,,Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,6,21:15:00,18:00 - 23:59
5145,2016-02-26,1,,Camping Club,Avenida Matrinchã,30,-11.8480193,-55.5081012,3,21:30:00,18:00 - 23:59
5146,2016-02-10,1,,Jardim das Oliveiras,Avenida das Itaúbas,,-11.8256532,-55.50296579999997,3,21:30:00,18:00 - 23:59
5147,2016-02-26,1,,Centro,,,-11.8543759,-55.51077140000001,6,21:30:00,18:00 - 23:59
5148,2016-02-10,1,,,,,,,6,21:30:00,18:00 - 23:59
5149,2016-02-20,1,,Jardim das Violetas,Avenida dos Pinheiros,4419,-11.8288815,-55.51019439999999,6,21:45:00,18:00 - 23:59
5150,2016-02-03,1,,Centro,Rua das Alamandas,,-11.8511815,-55.510499400000015,6,21:45:00,18:00 - 23:59
5151,2016-02-16,1,,Comundade Novo Jardim,Rua Central,41,,,6,22:00:00,18:00 - 23:59
5152,2016-02-19,1,,Setor Industrial,Rua Porto Velho,175,-11.8604576,-55.49187649999999,3,22:00:00,18:00 - 23:59
5153,2016-02-04,1,,Parque das Araras,Avenida dos Pinheiros,234,-11.8334156,-55.490894300000036,6,22:00:00,18:00 - 23:59
5154,2016-02-29,1,,Zona Rural,Rodovia Br 163,,,,6,22:00:00,18:00 - 23:59
5155,2016-02-12,1,,Alto da Glória,Rua Marau,,,,6,22:00:00,18:00 - 23:59
5156,2016-02-19,1,,Campo Verde,,,-15.5980383,-56.06440700000002,5,22:00:00,18:00 - 23:59
5157,2016-02-15,1,,Centro,,,-11.8543759,-55.51077140000001,6,22:00:00,18:00 - 23:59
5158,2016-02-20,1,,Centro,,,-11.8543759,-55.51077140000001,3,22:00:00,18:00 - 23:59
5159,2016-02-05,1,,Residencial Florença,,,,,3,22:05:00,18:00 - 23:59
5160,2016-02-11,1,,Centro,Rua dos Cajueiros,,-11.848869,-55.50953609999999,6,22:15:00,18:00 - 23:59
5161,2016-02-16,1,,Jardim Atenas,Avenida dos Jacarandás,,,,6,22:15:00,18:00 - 23:59
5162,2016-02-24,1,,Jardim das Oliveiras,Rua das Oliveiras,,-11.825712,-55.50697149999996,3,22:20:00,18:00 - 23:59
5163,2016-02-01,1,,Jardim das Violetas,Rua das Dálias,522,-11.835263,-55.515180999999984,3,22:30:00,18:00 - 23:59
5164,2016-02-12,1,,Centro,Avenida das Embaúbas,,-11.8576516,-55.507403899999986,3,22:30:00,18:00 - 23:59
5165,2016-02-10,1,,Centro,Avenida dos Tarumãs,,-11.8620737,-55.513393699999995,6,22:30:00,18:00 - 23:59
5166,2016-02-22,1,,Residencial Florença,Avenida Magda de Cássia Pissinatti,,,,3,22:30:00,18:00 - 23:59
5167,2016-02-19,1,,Centro,,,-11.8543759,-55.51077140000001,3,22:30:00,18:00 - 23:59
5168,2016-02-24,1,,Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,8,22:50:00,18:00 - 23:59
5169,2016-02-15,1,,Residencial Sebastião de Matos,Rua Projetada,,,,8,22:50:00,18:00 - 23:59
5170,2016-02-03,1,,Jardim Jacarandás,Avenida Perimetral Sul,384,-11.887727,-55.50627229999998,3,23:00:00,18:00 - 23:59
5171,2016-02-08,1,,Jardim das Acácias,Avenida André Maggi,,,,6,23:00:00,18:00 - 23:59
5172,2016-02-15,1,,Vila Mariana,Avenida Central,,,,5,23:00:00,18:00 - 23:59
5173,2016-02-15,1,,Vila Mariana,Avenida Central,,,,6,23:00:00,18:00 - 23:59
5174,2016-02-06,1,,Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,3,23:00:00,18:00 - 23:59
5175,2016-02-15,1,,Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,23:00:00,18:00 - 23:59
5176,2016-02-15,1,,Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,8,23:00:00,18:00 - 23:59
5177,2016-02-28,1,,Jardim Menino Jesus,,,,,3,23:00:00,18:00 - 23:59
5178,2016-02-06,1,,Comunidade Vitória,Rua Central,14,,,5,23:04:00,18:00 - 23:59
5179,2016-02-04,1,,Jardim São Cristóvão,Rua São Cristóvão,,-11.8979483,-55.50671569999997,2,23:15:00,18:00 - 23:59
5180,2016-02-04,1,,Jardim São Cristóvão,Rua São Cristóvão,,-11.8979483,-55.50671569999997,7,23:15:00,18:00 - 23:59
5181,2016-02-12,1,,Jardim Jacarandás,Avenida das Sibipirunas,1570,-11.8730313,-55.50618459999998,3,23:30:00,18:00 - 23:59
5182,2016-02-21,1,,Jardim das Violetas,Avenida André Maggi,5844,-11.8331074,-55.51511370000003,3,23:30:00,18:00 - 23:59
5183,2016-02-12,1,,Jardim das Primaveras,Rua dos Abricós,6018,-11.8345147,-55.49484769999998,3,23:30:00,18:00 - 23:59
5184,2016-02-01,1,,,,,,,6,23:30:00,18:00 - 23:59
5185,2016-02-06,1,,Comunidade Vitória,Rua Central,14,,,5,23:33:00,18:00 - 23:59
5186,2016-02-17,1,,Centro,,,-11.8543759,-55.51077140000001,6,23:37:00,18:00 - 23:59
5187,2016-02-22,1,,,,81,-12.5435544,-55.72667630000001,3,,
5188,2016-02-25,1,,Jardim Celeste,Avenida das Itaúbas,168,-11.8865355,-55.51878049999999,3,,
5189,2016-02-12,1,,Jardim São Paulo,Rua Professor Silvério,342,,,3,,
5190,2016-02-15,1,,Jardim Jacarandás,Rua das Jaqueiras,459,-11.8837368,-55.50702869999998,3,,
5191,2016-02-25,1,,Jardim Botânico,Rua das Orquídeas,477,-11.8668391,-55.506139700000006,3,,
5192,2016-02-09,1,,Jardim Jacarandás,Rua das Amoreiras,572,-11.8771714,-55.510903600000006,3,,
5193,2016-02-29,1,,Centro,Avenida Governador Júlio Campos,615,-11.8563956,-55.5025273,3,,
5194,2016-02-21,1,,Setor Industrial,Rua João Pedro Moreira de Carvalho,1165,-11.8698211,-55.497044800000026,3,,
5195,2016-02-17,1,,Setor Industrial Norte,Avenida Alexandre Ferronato,1200,-11.8615542,-55.48257810000001,3,,
5196,2016-02-15,1,,Jardim Novo Estado,Avenida André Maggi,5855,-11.8326683,-55.51527920000001,6,,
5197,2016-02-12,1,,Centro,Avenida das Embaúbas,,-11.8576516,-55.507403899999986,3,,
5198,2016-02-20,1,,Centro,Avenida das Sibipirunas,,-11.8564496,-55.50201219999997,3,,
5199,2016-02-24,1,,Jardim das Primaveras,Avenida das Sibipirunas,,-11.840531,-55.49791290000002,3,,
5200,2016-02-27,1,,Zona Rural,Rodovia Br 163,,,,3,,
5201,2016-02-01,1,,Jardim das Oliveiras,Rua das Oliveiras,,-11.825712,-55.50697149999996,3,,
5202,2016-02-22,1,,Daury Riva,Rua Projetada K,,,,3,,
5203,2016-02-19,1,,Centro,,,-11.8543759,-55.51077140000001,6,,
5204,2016-02-08,1,,Centro,,,-11.8543759,-55.51077140000001,6,,
5205,2016-02-16,1,,Parque das Araras,,,-11.8304137,-55.49563280000001,3,,
5206,2016-02-11,1,,Jardim Santa Rita,Rua Alfredo Leme,,,,3,,
5207,2016-02-22,1,,Jardim das Violetas,Avenida André Maggi,,-11.8323105,-55.51477269999998,3,,
5208,2016-02-29,1,,Jardim Imperial,Avenida das Palmeiras,,-11.8441008,-55.51722059999997,3,,
6771,2016-03-31,1,,Zona Rural, ,,-11.8786025,-55.58173529999999,3,,
6772,2016-03-31,1,,Jardim Paraíso,Rua Das Guabirobas,936,-11.8691386,-55.523151600000006,3,,
6773,2016-03-31,1,,Jardim Maringá,Rua Das Tamareiras,2710,-11.8604661,-55.52486379999999,3,,
6774,2016-03-31,1,,Boa Vista, ,,-11.8751046,-55.49804790000002,3,,
6775,2016-03-30,1,,,Rua João Pedro Moreira De Carvalho,,-11.8668599,-55.496299499999964,6,,
6776,2016-03-29,1,,Jardim Jacarandás,Rua Das Caviúnas,,-11.860429,-55.50881659999999,3,,
6777,2016-03-29,1,,, ,,,,3,,
6778,2016-04-28,1,,Daury Riva,Rua União Do Norte,,,,3,,
6779,2016-03-28,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6780,2016-03-27,1,,Vila Mariana,Rua Projetada 10,6,,,3,,
6781,2016-04-26,1,,Jardim Jacarandás,Rua Pariris,,-11.8737919,-55.504992300000026,3,,
6782,2016-03-25,1,,Jardim Paraíso,Avenida Dos Flamboyants,2145,-11.8670524,-55.524223199999994,4,,
6783,2016-03-23,1,,Comunidade Novo Jardim,Estrada Monalisa,,,,3,,
6784,2016-04-21,1,,Camping Clube,Rua Piau,59,,,3,,
6785,2016-04-21,1,,Parque Das Araras,Avenida Perimetral Norte,,-11.8249314,-55.49768849999998,3,,
6786,2016-04-21,1,,Vila América,Rua Travessa 11,,,,3,,
6787,2016-03-21,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6788,2016-04-20,1,,Setor Industrial Norte,Avenida Joaquim Socreppa,,-11.8390407,-55.48732150000001,3,,
6789,2016-04-18,1,,Jardim Europa,Rua Itália,858,-11.8422984,-55.5294662,3,,
6790,2016-04-18,1,,Zona Rural,Estrada Bruno Martine,,,,3,,
6791,2016-03-18,1,,Jardim Paraíso,Avenida Dos Tarumãs,2089,-11.8611368,-55.51830100000001,3,,
6792,2016-04-17,1,,Jardim Boa Esperança,Rua Paulo Pan,536,-11.8359291,-55.52268750000002,3,,
6793,2016-03-17,1,,Centro,Avenida Das Itaúbas,,-11.8535552,-55.510157100000015,3,,
6794,2016-04-16,1,,Jardim Novo Estado,Rua Bortoloso Luciano,7228,-11.8320993,-55.51582810000002,3,,
6795,2016-04-16,1,,Chácara De Lazer São Cristóvão Ii,Rua Colonizador Énio Pipino,,-11.885596,-55.501971000000026,8,,
6796,2016-04-16,1,,Jardim Das Primaveras,Avenida Jacarandás,,-11.8414991,-55.49379780000004,3,,
6797,2016-04-16,1,,, ,,,,3,,
6798,2016-03-15,1,,Setor Industrial Norte,Rua Colombinas,925,-11.8440757,-55.49339299999997,3,,
6799,2016-03-15,1,,Jardim Celeste,Avenida Jatobás,1365,-11.8792807,-55.51359609999997,3,,
6800,2016-03-15,1,,Comundade Novo Jardim,Estrada Monalisa,,,,3,,
6801,2016-03-14,1,,Vila Mariana, Quadra 38,4,-15.8224556,-54.393405900000005,3,,
6802,2016-03-14,1,,Jardim Das Violetas, ,,-11.8340038,-55.503944899999965,6,,
6803,2016-03-14,1,,Setor Industrial Sul, ,,-11.8744668,-55.50048140000001,3,,
6804,2016-03-14,1,,Sebastião De Matos,Rua Marti,,,,6,,
6805,2016-04-13,1,,Parque Das Araras,Rua Dos Biris,615,-11.8288981,-55.49034919999997,3,,
6806,2016-03-13,1,,, ,,,,3,,
6807,2016-04-12,1,,Jardim Imperial,Rua Dos Angicos,722,-11.8468131,-55.51361929999996,3,,
6808,2016-04-12,1,,Jardim Paraíso,Rua Das Cerejeiras,1650,-11.8644154,-55.51329870000001,3,,
6809,2016-04-12,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6810,2016-03-12,1,,Jardim Botânico,Avenida Das Acácias,,-11.8589684,-55.50691640000002,3,,
6811,2016-04-11,1,,Jardim Santa Mônica,Rua Colonizador Ênio Pipino,,-11.890636,-55.50327749999997,3,,
6812,2016-03-11,1,,Camping Clube,Avenida Ayrton Senna,1,,,3,,
6813,2016-03-11,1,,Zona Rural, ,,-11.8786025,-55.58173529999999,3,,
6814,2016-04-10,1,,Jardim Das Violetas, ,,-11.8340038,-55.503944899999965,3,,
6815,2016-03-10,1,,Jardim Imperial,Rua Das Margaridas,967,-11.8411042,-55.514254600000015,3,,
6816,2016-03-10,1,,Centro,Rua Das Rosas,,-11.8545463,-55.50436449999995,3,,
6817,2016-03-10,1,,Jardim Maria Vindilina,Rua Rio Preto,,-11.8182595,-55.512245500000006,3,,
6818,2016-04-09,1,,Sebastião De Matos,Rua Adastréia,,,,3,,
6819,2016-03-09,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6820,2016-04-08,1,,Jardim Santa Rita,Rua Claudiomiro De Carvalho,1775,-11.8264177,-55.514843299999995,3,,
6821,2016-04-08,1,,Centro,Avenida Dos Flamboyants,,-11.8700813,-55.512017000000014,3,,
6822,2016-03-08,1,,Setor Industrial Sul,Avenida Dos Tarumãs,184,-11.8657576,-55.498665500000016,3,,
6823,2016-03-08,1,,Centro,Avenida Das Embaúbas,1367,-11.8568699,-55.511053300000015,3,,
6824,2016-04-07,1,,Habitar Brasil,Rua Das Goiabeiras,999,-11.884295,-55.51226489999999,3,,
6825,2016-04-07,1,,Jardim Jequitibás,Avenida Jardim Jequitibás,3511,,,3,,
6827,2016-04-07,1,,Centro, ,,-11.8543759,-55.51077140000001,3,,
6828,2016-04-07,1,,Comunidade Silvia,Estrada Silvia,,,,3,,
